reviewId,content,sentimentScore
d536fdc8-3078-452b-bd47-1bffc5e65e6a,Se desfazan los tiempos y es muy tedioso,2
9bad2b83-94c9-4921-9f77-1a7a315b03e0,It canbe better if it provide with tips to save your time from unnecessary activities . It become irritate when it pop up at Nick of time .,2
6f27e7dd-3b5d-4d56-b182-15c8515ccb2f,Too difficult to setup,2
d7d75bf5-816d-42a0-860a-63dbf695a39c,I don't understand the app. When I try to make my OWN schedule it automatically does it on its own. I can't seem to adjust my own time saving. I'll need this app on here for a day but after that :litter_in_bin_sign:.,2
ed179a40-80db-41f1-8c91-350d7e5352fc,asks too much to open,2
24223e25-076f-47fc-8f5b-2a790116bf7d,I added few categories 9 then after signup i couldnt delete or edit them to choose different name,2
66e160a4-c4fc-4c44-968d-3f0a6114743c,"This app is a go-to time management solution with zero distraction, minimalist design, and visual graph of how you used your time today, this week, this month, or even this year. Things like Netflix binge takes 2 hours out of the day, not much, but after 365 days, you've wasted a month on Netflix. :exploding_head: On top of that, no ads. What's more to ask for, other than waiting for it on iOS :grinning_face_with_sweat:",2
092013d3-3859-4e72-88cc-32742ebcdfea,I purchased a lifetime subscription to the app but am unable to access it. Have reached out to developed via the app and have not heard back. Great app otherwise but wouldn't recommend purchasing.,2
af9e3777-54de-47d8-9256-3dae54100604,Agree with prev. reviews. Was looking forward to seeing previous statistics of my time spent and the free version is too restrictive even for the year. Premium is far too expensive compared to alternatives too.,2
c3935717-9e72-43e7-9735-0ee3f692ab4e,It's really helpful if you're aiming for a big goal... It reminds you of your time stats like how much of your time have been wasted and was consumed at right place.. Was never aware of such informative app. Will continue to use this. Sincere thnks to this app I'm able to save my time.,2
560999b8-e4d4-40e9-983e-0e401e08ccbf,I have changed my rating to 2 star because your app have only one widget for use. You should have focus on widget kind of things as it is more usable feature. Please add some widget related to how many hours left or how much time I have used on what. Other wise app and UI is good.,2
5db55c14-7005-4980-98ba-459d8803fe17,"Although the app seems to work, I don't like the lack of UX. Nonsensical default values (like checking what I did last couple minutes instead of seeing my lockscreen to check the notification; checking that every 0 minutes...), bad integration (interferes with the lock screen). Cannot add the preset activity later on, necessary to create new activities. The check screen always in fullscreen, even if doesn't follows the lockscreen. Nonnegligible background memory use (50 MB).",2
902eede8-18e8-4bc6-ba7a-a5eaa8547b82,I paid for theifetime version however the app has not updated and the e.ails to the developer remoan unanswered since last 2 days Really liked the app hence subscribed in 2 days but very disappointed and confused if this is genuine or technical issue,2
54acbcbf-7a9a-4772-9595-c230900ece6a,Whenever I use phone for study or other activities the app comes over the screen frequently and distract me from whatever I'm doing. It's very annoying.,2
e961b777-9827-457f-90ba-6e344da07233,The app is not able to track time. It doesn't pop up everytime. It missed the tracking. I have used it two years back. It was best. But now it is worst using and be dependent on this app. I have emailed them too many times but their response is too late and issue is not yet solved. The problem is that the app works well for few times when you actually enter the app and then it doesn't pop up on ur screen and mislead you regarding time management and time tracking.,2
a8c12947-8dfa-44f3-af2b-0cd625e69686,App is really too good,2
173ddc84-6173-40c1-97b9-87be71946ca6,"Good app, but now unable to login to my account, with no option given other than Facebook login, which doesn't work. No reply from the support email either, so unfortunately going to cancel my subscription :disappointed_face: Edit: Developer got back to me and resolved the issue :thumbs_up_medium_skin_tone:",2
b9d2f3cc-5490-474c-bde3-76e78d50ab29,"I love the idea of this app, but it's ridiculous that you can't add any tracking catagories unless you get an expensive subscription. Even if you change the existing catagories, there's still not enough of them to actually track your day in any meaningful way.",2
6187e3a5-420c-45df-a660-1986c8e31f25,"It is irritating as even when I am using another app, tracking window of this app appears suddenly from no where.",2
310f73db-7fc6-43dc-a477-d2b355071f22,"Can it please stop always opening on different apps, like if my using any app even for 1 min. It reappears, it annoying",2
