reviewId,content,sentimentScore
6c745a52-ff87-4475-8b61-fcff77852147,"Creating Habits is limited unless you buy the premium (only limited to 5). Just how Greed is that? Ton of better apps in playstore than this app, which has lower storage bits [mb], unlimited routine checklist and doesn't even need to be always online.",2
8c206c50-4d0b-4353-9c09-e6727a69e151,I only list 2 items and it says that I need to buy premium to list more,2
0021c0d1-e49e-4fbd-971f-91c9c895b6b4,I was really looking forward to this app but I am not getting the reminder that I have set. Because of that I can cancelled my subscription with 7 days but my amount is not refunded.,2
2c7e212c-05bd-4cda-82f7-42bedf8f6341,Please fix the notification bug on andorid. I allowed the required settings for them to work but they still don't.,2
c90e352f-91eb-455e-895f-25ff7ec49d8e,doesnt have the ability to mark after the fact not a lot of obvious features here besides just habits to add not what i was looking for,2
76a3ac60-0857-4f54-a1e6-8a2fd29e6e93,Don't know why it always asks me to start challenges. It's annoying.,2
a06c9fee-1605-493c-8a4b-9e2819444711,Good design but hate the fact that I have to pay a subscription to track a habit. There should be a one off payment for people who want a simple habit tracker without all these bells and whistles. I understand the need for a business to generate income but this is insane.,2
90198f65-eea1-4f58-875c-d194980e6561,I've been struggling to get notifications to work. I have them set up in app and in my phone's setting. But I can't get it to work and it is very frustrating. Please can the developers help?,2
8b07bbdc-cba0-4a78-a676-3f60c985eb81,"It's good until it's not, it's unusable if you are not subscribed. So if you want a free habit tracker, this is not for you.",2
eadd9c97-3a26-41d6-87ae-4f171c574cec,"Excellent idea, poor execution. I had high hopes for this app. I have ADHD that affects my daily life, and I was hoping that this would keep me on track. Unfortunately, I could not get the notifications to work. I went into my systems settings and tried to fix it from there, but that didn't work. Without the notifications, I don't remember to do the things. Yes, I set up the notifications on the app as well. If that was working, this would probably be a 5 star app.",2
2be540cb-643b-455e-9843-5504783ddbd3,"There should be a timer option when you want to do habits that require you track time like (e.g, meditating, working out, sleeping), otherwise you're less likely to do it if you just check mark something. There's no accountability. Also there's no way to sync and back up your data. What if I just accidentally delete the app or switch phones? That would mean I would lose all my data.",2
be884840-f210-4440-9c21-d9281914120c,"The UI is really nice, but the alarms don't work. I even tried reaching out to their support email, but got no response.",2
546ac266-6267-446b-9195-a5e6a8ef0eb2,"I love the design of this app but when I want add new habits it will pop up subscription, I just only can add a few habits only.... :crying_cat: Please do something for every free users who have the problem same like me.",2
365038f3-a494-484e-8168-9366f824149d,"I love this app more than any other habit app I tried but notifications don't work, which makes it unusable for habit building :( I triple checked all the settings, everything is allowed, but I only receive notifications in bulk when I open the app myself. Also would be great to have a widget with a couple of upcoming habits on my home screen.",2
396c2c4c-d447-4a02-bd94-ccda34125027,"Everything seems to be nothing, but there is one minus There are no widgets, and with the absence of widgets, you always forget about this application .... But in principle, the application is not bad, but because of such a fat minus two stars ...",2
7b8d2b2c-82de-4d29-9c1c-74e53b8a0571,Expensive,2
02d8580d-71f2-4489-9907-70c684aeb64d,1. Need more icons 2. Light mode 3. It is hard to register an account 4.Sometimes do not show reminders (notification) 5. Week starts on Monday or Sunday option 6. Paid service is not attractive,2
57d3547a-bb7d-46ad-9a1c-af37f857d729,"I actually liked the app but the technical issues have been going on for over 3wks now and I used this app daily! My first email was answered by support but haven't heard from them since! Not happy! Added bit : it's now 5 months on and the technical issues seem to have not, NOT changed! So disappointing as I did really love the lay out of this app.",2
2096e030-5eb6-4f6e-9dcc-d3ac1c153213,Too expensive for whst it is plenty of free of ones,2
e11ccccc-5d3b-4ad4-828d-b9b2eca9feb0,usless. Doesn't give reminders on time. Very rigid. Hard to use. Doesnt play well with others. Only good thing about it is its UI which is so colorful and eye catchy that I fell for it. I strongly advise that other don't make the mistake I did,2
fdc4f68d-3679-4716-8cfe-5e03b170e204,"Bit annoyed, I signed up for the trial and tried unsubscribing after the first day. I thought it had gone through. Nope, yesterday I was charged $48 from my card because the subscription had NOT been cancelled. Extremely annoyed.",2
5e232a86-7869-4ba3-8393-e5e968f04caf,App is not in intuitive manner there notification is not in visible place in app invain payment to this app haven't liked much,2
dad2b1d9-705c-4b60-ae46-d8782cda9643,Too expencive!,2
5457f832-ac25-46a1-b708-187f291f4c3e,Don't know why it's rated so low it's basically a guided calendar for self growth and productivity what isn't there to like,2
22b83679-52da-4983-af59-9ff2fb695f99,"After using this app for years, I've finally switched to another habit tracking app (Habitify). Productive has lots of good aspects, but I cannot move past the fact that it doesn't save your data to the cloud, even when you make an account. I've had bad luck with phones recently, so I've switched phones multiple times and lost my data every time. In the year of our lord 2023, there is NO reason to not have cloud backups. Also, this app is very expensive compared to its competitors.",2
cef46d6e-8de4-4103-b2f1-1d9bb544f7b8,"When it works, this app is very helpful. But right now it freezes completely when you swipe right or complete a task, so it is functionally useless atm.",2
7f62a538-033a-4252-889b-357f41b7d39c,"Limiting functions, no widgets. Nice design graphically but it doesn't allow you to enter specific numbers as you work towards a goal throughout the day. Not as good as other options and the price isn't justified as it is a simple program that openAI could write for free.",2
99aeb0e3-3549-4a57-988a-1ea5385bb362,Asks for money too often can only set 4 goals,2
1e3a55b4-b460-439c-b4da-0e58170bfdea,Functionality missing. I am not able to import my previous habit tracking as it only allows you to start the same date you created the habit in the app.,2
46de474a-b8aa-4808-bd51-366fb66037c1,"So far, not so good. This app doesn't send me reminders for my habit even after enabling notifications for reminders, so it's not really effective to help remind me of my habits. I should have tested it before purchasing. I wouldn't recommend it!",2
29cc9703-7396-4ca3-8e33-747b56043989,App freezes during setup,2
0718eca5-33e9-4855-aa2d-f726eedcdf55,I wanted to set up the days and times I wanted and it didn't allow for that. It was very generic and I need more specificity.,2
49964d88-9eb9-4c58-bef2-74c616c5cd07,"App was working great for months, but now has been freezing when trying to do anything for about a month (Galaxy Note9). Will update review when freezes are fixed.",2
23162dda-7df8-4295-b341-fdda8edf1100,After setting up my goals I was unable to record the habits,2
1d8e2825-1547-4a7f-9bfd-61778020d525,Should have informed about pricing before download,2
b5942012-2ccc-4661-b7f4-2655ee95335a,"It cannot sync. When I tried to create new habits, I could not save them, since the 7 Day Free Plan would always pop up.",2
762504bb-f0a3-46cc-b189-5e73a54bcb46,"Doesn't give you notifications on a regular basis. But a little bit here and there and sometimes, but def not regularly. You have a trial time for 7 days, and the app was supposed to give you a heads up, so you'd have time to cancel it. It didn't do it. So I guess that's how they cash in all the money; from people who forget to cancel the subscription in time. Def not worth it.",2
46207394-e5da-42ec-8c79-aea8ea636c7e,Not great free Is great :grinning_face_with_big_eyes: it not,2
cf588684-5eaa-400e-baed-a6df5d44e15d,i cannot add a description for a habit,2
d6b34c69-1935-45b4-8662-16f3da15bf8b,"Looks nice, however it has very limited functionality. Also, it's relentless with ads for the paid version. Plenty better and free goal apps out there.",2
344678a6-d51f-4f0c-9224-ef3d4757abff,"The app needs a widget. Without it, i often forget i have the app and dont track progress on my gabits at all even tho i paid for this app. Having them on my home screen would be a constant remibder to just swipte them whenever i open my phone for whatever reason as opposed to having to open my phone for the sprcific reason to track them.",2
b49ed099-878a-4213-85fd-56b4f1a38529,Not easy to use. I payed for service and I can't work the habits I create.,2
2c6b30e8-269a-4e57-90ed-f33f96060d04,I added four things without premium and it won't let me add any more,2
145678e7-8b63-4154-8e7a-1d599b70dc11,I'm having a very hard time when I need to edit something. At first it told me to click on the Green to complete my water intake for the day I thought it was just an example. Then I try to edit it. It was hard to figure out then I got it figured out. Then when I tried to actually log a glass of water it had me accidentally skip it. Now I cannot get it in to where I can edit it again. So I am canceling my subscription I need easy things to do because I do not have much time.,2
6bbea41a-9317-4ba3-9598-85569b4e217c,"I like this when on the first day but on the second day i forget about this app and i can't continue using this because i always forget this app and my new habits, So I suggest you to put a widgets so i can remember my habits. I will delete this app anyway if you don't put a widgets feature. I hope that you will notice me. :pleading_face:",2
c7ec7dc7-59ad-452d-ba42-8a1b99e64455,Not getting notification from app poor,2
89714146-c10b-4a5d-8a78-e22f94d61f03,Didn't know you had to PAY. There are many free apps out there. I would rather use those.,2
047f63fc-5e04-486f-aa4e-3fae87f336de,"Too expensive for the app, if it weren't for that then I'd gladly subscribe to premium.",2
847e2b7f-696b-4945-a127-bbf78935400a,"For some reason I have to keep reinstalling the app to get the reminders to work, I even made sure notifications were on and that my settings allowed to app to show notifications I even paid for this and jeez do I regret it. DONT PAY FOR THIS APP, all it has is a nice design but not a functional one!",2
