reviewId,content,sentimentScore
c58180ea-4aef-489a-812d-b37af11eea51,Good,4
5e9e92d8-ec4c-4232-b3f0-826b11d93db5,Simple. Organized. No ads. Easy to handle. No distractions. 10/10 would recommend.,4
2530307f-719e-4c2c-86f7-b2ac983ef839,Hoghly usefull application for save our time and increase productivity Please add seperate time duration for different labels,4
3d368de0-1e53-4419-80d0-89ef3a9591ad,Keep it to track different subjects to study. Good app for time management and concentration.,4
f1568514-efbf-4b5a-b92b-44e730eb094a,Good app,4
4aef2a68-7825-441e-a231-171eca38f123,"The app is so good and efficient. The minimalism makes it easy to use, but it would be better if you used more variant colours.",4
8971432f-0693-4aee-90fb-2677e39a81fe,Best for keeping track of working time. Minimalistic design and easy to use. Also provides historical data:sparkles:..,4
11242009-aaed-4f72-b3b9-c81c0a8a9a8c,"Really good app which can be almost perfect. Being a student I (and many people) are not able to buy premium. There should be a free feature added where in free version, user gets 3 or 5 free tags to use and to exceed that limit, you will have to buy the premium. I really think this should be added to free features. The app will be jus perfect. I know premium is a 1 time purchase but it will be awesome for students and some others. Also a web app should be made which will sync the user's data.",4
658ab552-b76a-49ec-b8e0-a7daa91c43b7,"Good app, just ONE SIMPLE feature is lacking, i.e. changing FIRST DAY OF THE WEEK.... Pls add this feature too, for more convenience for the users!!!!!!",4
7fd17d8e-2b2c-4ee0-a88f-a2364d89a54d,Good job,4
f4312f65-b761-4fe1-9616-ca923eeff627,"Great app, loved it, wish it was free or there would have been some way to unlock the premium features without money but overall, serves the purpose",4
6dea186b-1a68-4b98-86e4-c027b422ad4f,A good pomodoro timer. Simple and easy to use. And gets the work done.,4
d5acfcd6-613f-45c3-8420-5d80ed081d94,Nice app,4
15384b5f-adbb-4b19-8dac-3ed5d66836ee,"Easy and intuitive to use. Gets the job done without unneeded features such as planting trees in other apps. Really like the stats that shows productivity by day of the week, etc",4
c0d4bc20-d8b2-4408-bb30-581adf6032e7,The app is great. It's simple and shows all the options and data I need but I paid for it and was dissapointed that the difference between the dark and not dark version is just 1% lighter. When I turned off the dark version I was expecting something close to white. Please add a light theme to it as well.,4
06fda584-721e-4e36-b52e-70272a4ad11b,"Good app, simple yet provides what you need for a pomodoro app, plus the statistics that keeps me motivated to be productive",4
0def6476-d34b-4760-97c4-afe49f0d493b,"Hey, this is a great productivity app with a minimalist theme, free of unnecessary features. I love it! However, I have a request: could you create a website that syncs the same data with the app?",4
a3f0e548-ed27-4bc7-bf93-86515478cab9,Good,4
cc2a6508-4949-4560-9c4b-3b84081dfe40,basic but always work:thumbs_up:,4
058e387c-1312-4cb6-af24-38afb5d9a240,I hope to improve the app more,4
48b3cb37-7afc-4a19-8a3c-2e9fe02941d1,Does what it says and does it best. The most wonderful quality is its minimalistic approach which doesn't distracts from actually doing the work.,4
29455ecf-cff3-4701-94d9-b565dd875ea2,Need watch version of the app. The timer is great. But it will be better to have on my watch. Updated to 5 star to reach the dev faster. Btw best pomo on playstore.,4
f85cfd2c-46cd-4513-8568-f15878c954af,"very functional, minimal Pomodoro timer",4
7f73de6a-df48-4188-adb8-6846e1e94857,"Great app for productivity in a minimal style. Having paid for premium, my only wish is for a light theme instead of only dark, would be more visually appealing.",4
2e67afa3-fb1e-4f35-9272-721f6635c32e,"Minimalist Pomodoro Timer provides a reliable, ad-free, and clean Pomodoro function. I appreciate that you do not feel forced to upgrade from the free version to the pro version if you are just looking for a plain Pomodoro function. Design-wise, I would prefer an analog, circular countdown display like the Pomodoro Timer from Appfx.eu instead of just digits.",4
b79173b6-dab0-452f-bb40-ee14096fe644,"THIS APP DESERVES 6 STARS, THE BEST POMODORO TIMER IVE EVER SEEN. THE PRIMIUM IS TOO WORTHY. EDIT- IT WOULD BE GOOD IF YOU WORK A LITTLE BIT MORE ON STATISTICS. EXAMPLE- A RECORDE OF UNINTERRUPTED AND UNPAUSED SESSIONS AND ALL.",4
23a45325-0634-442c-947c-8a4adebc8b0e,This unique because it has 240 minutes time limit while aothers ap ps have only 120 min maximum limit. But you can mak mor attractive it invlude greenary.,4
b9d869c2-2499-4b20-bb2e-5030336431ad,Its appreciating,4
a1f2f2bb-4865-47d0-97f0-8f82f2d91d21,Simple 25 minute timer with 5 minute breaks,4
3fcba102-368a-414d-ada9-4102f0c80d71,Good,4
72790292-a279-42ec-8a97-43afd8802ba1,Helps,4
d2e2344b-5e43-457b-8214-a4c41e192a59,"Please add option to choose a custom duration like 5 or 10 minutes to add with swipe up, and allow to swipe up during breaks to add more time to breaks. Also, please allow to see how much time I spent on last work session after multiple swipe ups.",4
254e937c-ac11-47f2-9b80-410b9455743f,Amazing appp but they can add lot more to it,4
ddaaaea7-2f43-40e4-a1ef-1a1ab2be6a99,It's just good =),4
133348da-f2cf-4682-abec-b6a35b66402c,Its helpful,4
d47a8a8e-c3ed-449f-8a6a-06a78527e652,"Simple, but does the job. One star less because setting my time is a little fidgety on this sliding scale. I can't label my time slots.",4
