reviewId,content,sentimentScore
0567e961-103e-4820-82de-e2c793cc24df,"Too good, must try.",2
64c57ccd-8c00-42f2-a0a2-4c2c331f69d1,I feel so much better now,2
82aa704a-6e24-438b-9e5a-9c77b693e06e,Nise,2
dbae8762-a6e0-4f4a-8d8d-b642204641c6,Too good,2
870bd72d-1008-4a11-ab29-e855d74a7dfe,Is very helful,2
5b016f33-8339-445c-a819-71a9de8e840c,"I jumped right in and payed for this app because a therapist I respected recommended it. I suggest you use it for awhile. I would not suggest paying for this app. The diagnostics are not helpful to me. The process gave me nothing that assisted me in any way after a few months of use. I suggest emoods and moodflow. Between the 2 you can track your mood, symptoms, time stamped notes, as well as a place to journal observations, brief gratitude statement daily and powerful quotes.",2
351c9644-e7aa-437d-9cf9-b52429d4c0d7,Is wasnt soo bad i like having the little penguin buddy but after having to move some of tha apps on my phone i wasnt able to pick up where i left off - so i lost all my clovers and tracking data - which in the long run defeats the purpose pf the mood tracker app.,2
a6a74393-8a34-4f80-8fd8-1ce7ae4eaeed,"They barely have any icons for customized new activities and habits. I don't get that. They have more icons for activities that are preset and same icons are not even available. Also, it's a shame that the habit tracking is weak. Mood option are limited to just 5, need more",2
0fac787f-51d5-490a-952d-45a5d557b2e3,Too many ads,2
d27ed510-7522-4974-8c3e-ff3454a290f7,"I love this app's interface and functionality, but when I try to buy clovers, it takes my money and doesn't give me any clovers. Tried to contact customer service, no response.",2
70ca3628-a40d-4597-8d82-41ab922abb18,I was soo dehydrated and now I feel better,2
5e5510ed-7946-46bd-a997-412222bf8c84,"I feel like it could help lots of people, but I have to pay for things I need help with and yeah their cheap but I have a problem with spending and I feel horrible buying anything even if I need it",2
49066baa-1e59-414c-8fb5-7c64257ca691,"Very expensive: too bad because they appear to be free, and this seems deceptive.",2
87b6367d-cf29-4d4f-9f46-868ae1978505,My mental health is much better because of this,2
1c58ee9a-0aa7-43b0-87c1-b47e1bbdd25d,"I'd love to rate it higher because it is cute and a wonderful idea, but I've paid for 2 different items in the app and never received them even though I have emailed confirmation that I paid..",2
ec999145-52c2-4e86-95e7-ada493dc1518,Noice,2
f17a6a0a-0ffb-4991-947e-36da2b461cc8,Not actually free,2
88cee844-7cfb-4e54-8fca-1558ed6f0129,"It's good, but I paid for the 400 clovers and then didn't get them. What a rip off. And then I couldn't find a way to get in contact with someone about so I guess I'm out $5.... So frustrating.",2
54772394-fc59-4687-9f27-1db41055470c,"Don't get me wrong, the app is cute, helps track moods, and But there are way too many ads. It gets really annoying.",2
9422531b-1a8f-4e10-8b74-3d622a855d3a,"I just want an app to track my mood. I dont want boosters, or XP...I don't want unlocks, I dont want to pay a subscription fee...I just want to track my moods. This isn't for me.",2
fa5afb2b-bd70-493c-847c-0cdbeacacb41,Very gd,2
522ff20c-ed23-4145-96cf-223847a2c0aa,"Thus really isn't a good app for those who ACTUALLY want to track there mood. There are some good features tlike the tasks but the actual mood tracker is just awful. Also the pet cost money to by pants (it's a bad reason but if your gonna offer it you might as well give it clothes!) . If you actually want to see how your feeling throuout the day DO NOT USE THIS, I recommend an app called Finch. It is way better than this. Good luck with your self care journey!:smiling_face_with_hearts::yellow_heart::love-you_gesture::victory_hand:",2
e4a22036-350d-464c-a340-3cad79947f29,It's too good,2
f5797d3c-3592-4450-87b0-9dcaa9b228d6,"The design is cute and everything. It helps a lot to keep track of mood. However, the staff isn't the best. I had initially bought the yearly subscription (by accident) instead of the lifetime. Assuming that a refund was requested immediately, I made the stupid choice to buy the ""lifetime."" Short story short, I tried contacting the developer immediately for a refund; but they never responded. I ended up stupidly paying 2X for this app. 2 stars due to design, & functionality... -3 for staff.",2
453308a2-8a5e-4bef-9357-ccb96c9526b3,I was so depressed before,2
9ba77bd1-a165-45a3-9d28-96100d9e6233,Didn't like that you had to pay to add your mood from a previous day. I'm trying so hard and life is so difficult. I feel depressed and want to give up and that makes it easy for me,2
06e84894-61a3-47ba-8a09-3fe20c8a3f24,Too much adds yk,2
244b624c-552f-4f96-bd53-4027bd76d8c8,I don't like the premium membership.,2
4a953301-797a-403e-93a8-11ea4575c575,I cant use the coloring. Why is that. Maybe its not compatible with my tab. So sad. Pls guide me about it.,2
62aab8a9-2c86-41e0-8773-686df3d39ec0,"Just because why not, I love this game but to be honest it gets so boring doing the same things over and over again, maybe add new features like colouring and less things to buy and all.",2
7a49bba0-0ea7-46ca-9e1a-dfd6ba92eb02,Sucks about having to buy clovers to track moods.,2
4ad52330-5c62-4af5-b945-ec8eefae951e,"It's not like it used to be that you can put many pictures, why now you can only put one?",2
4e190461-f09c-4e10-b10a-afc83b20b088,My pet is crying because i can't afford the clothes. Are you guys collaborating with yeezy? Why they so expensive ? lol:beaming_face_with_smiling_eyes::heart_suit: Nice app,2
2ae24815-6900-4552-a513-4b9a1ee98427,"Update: Purchased this app only to find out that it won't back up to my Google drive like it says it does. Can't adjust volume for penguin. Also, plz add more icons for activities and allow us to adjust sound. Will amend rating if fixed.",2
57436497-8693-4952-81c4-48759faff052,Too many ads...,2
